Number of pairs,636792.000000
Number of unique pairs,12495
Average pair frequency,50.963745
Pair entropy,8.473147

Pair,Frequency,Proportion,Entropy Term,Mutual Information
reuniao abuso,33.000000,0.000052,0.000511,0.365873
reuniao voto,14.000000,0.000022,0.000236,-0.973038
reuniao tse,62.000000,0.000097,0.000899,-0.563250
reuniao dia,13.000000,0.000020,0.000220,-0.424976
reuniao ministro,26.000000,0.000041,0.000413,-0.326076
reuniao dias,10.000000,0.000016,0.000174,0.554589
reuniao inelegivel,15.000000,0.000024,0.000251,-1.866410
reuniao evento,48.000000,0.000075,0.000716,2.345740
reuniao disse,13.000000,0.000020,0.000220,-0.082159
reuniao encontro,10.000000,0.000016,0.000174,0.504756
reuniao ter,11.000000,0.000017,0.000189,-0.179513
reuniao embaixadores,1042.000000,0.001636,0.010498,4.007937
reuniao eleitoral,178.000000,0.000280,0.002287,0.935988
reuniao ano,213.000000,0.000334,0.002677,3.037476
reuniao partido,13.000000,0.000020,0.000220,0.343306
reuniao noticias,20.000000,0.000031,0.000326,0.343685
reuniao onde,19.000000,0.000030,0.000311,1.135103
reuniao inelegibilidade,31.000000,0.000049,0.000483,-0.387349
reuniao sessao,10.000000,0.000016,0.000174,-0.355356
reuniao diz,10.000000,0.000016,0.000174,-0.184913
reuniao politico,15.000000,0.000024,0.000251,-0.666272
reuniao periodo,62.000000,0.000097,0.000899,2.367046
reuniao sao,19.000000,0.000030,0.000311,0.111714
reuniao eleicao,22.000000,0.000035,0.000355,1.230413
reuniao tribunal,11.000000,0.000017,0.000189,-1.407402
reuniao caso,15.000000,0.000024,0.000251,0.048152
reuniao palacio,285.000000,0.000448,0.003451,3.554899
reuniao alvorada,246.000000,0.000386,0.003036,3.579484
reuniao acao,28.000000,0.000044,0.000441,0.252285
reuniao afirmou,10.000000,0.000016,0.000174,-0.053536
reuniao provas,58.000000,0.000091,0.000847,2.522897
reuniao urnas,15.000000,0.000024,0.000251,0.515618
reuniao presidencia,13.000000,0.000020,0.000220,0.930184
reuniao corte,14.000000,0.000022,0.000236,0.066971
reuniao alem,20.000000,0.000031,0.000326,0.967380
reuniao tambem,12.000000,0.000019,0.000205,-0.419221
reuniao pdt,32.000000,0.000050,0.000497,1.022162
reuniao julho,432.000000,0.000678,0.004949,3.765342
reuniao passado,170.000000,0.000267,0.002197,3.185805
reuniao tv,34.000000,0.000053,0.000525,1.728532
reuniao atacar,91.000000,0.000143,0.001265,3.048115
reuniao sistema,145.000000,0.000228,0.001910,1.844270
reuniao relator,25.000000,0.000039,0.000398,0.145400
reuniao benedito,10.000000,0.000016,0.000174,-0.660273
reuniao estrangeiros,229.000000,0.000360,0.002852,3.863677
reuniao condenacao,25.000000,0.000039,0.000398,0.090686
reuniao informacoes,12.000000,0.000019,0.000205,0.764039
reuniao inicio,49.000000,0.000077,0.000729,2.435569
reuniao ataques,11.000000,0.000017,0.000189,0.498881
eleitoral presidente,67.000000,0.000105,0.000964,-0.780401
eleitoral bolsonaro,822.000000,0.001291,0.008587,-0.179880
eleitoral brasileiro,327.000000,0.000514,0.003889,2.142111
eleitoral fez,65.000000,0.000102,0.000938,0.529825
eleitoral brasil,111.000000,0.000174,0.001509,-0.312506
eleitoral todos,13.000000,0.000020,0.000220,-1.373314
eleitoral nesta,554.000000,0.000870,0.006131,1.826089
eleitoral contra,103.000000,0.000162,0.001412,0.012361
eleitoral julgamento,432.000000,0.000678,0.004949,0.922840
eleitoral sera,35.000000,0.000055,0.000539,-0.454741
eleitoral moraes,46.000000,0.000072,0.000689,-0.255555
eleitoral casa,10.000000,0.000016,0.000174,-0.320448
eleitoral vai,19.000000,0.000030,0.000311,-1.083015
eleitoral governo,31.000000,0.000049,0.000483,-0.801528
eleitoral jair,511.000000,0.000802,0.005720,0.815349
eleitoral processo,36.000000,0.000057,0.000553,-0.176995
eleitoral confira,16.000000,0.000025,0.000266,-0.334074
eleitoral politica,44.000000,0.000069,0.000662,-0.461606
eleitoral redes,18.000000,0.000028,0.000296,-0.470525
eleitoral poder,92.000000,0.000144,0.001277,-0.029579
eleitoral publico,12.000000,0.000019,0.000205,-0.527197
eleitoral pl,63.000000,0.000099,0.000912,-0.463419
eleitoral campanha,15.000000,0.000024,0.000251,-0.147835
eleitoral expresidente,794.000000,0.001247,0.008338,1.066431
eleitoral news,10.000000,0.000016,0.000174,-0.694950
eleitoral lula,42.000000,0.000066,0.000635,-0.947894
eleitoral apos,46.000000,0.000072,0.000689,-0.314598
eleitoral durante,87.000000,0.000137,0.001216,0.653954
eleitoral oficial,76.000000,0.000119,0.001078,1.639928
eleitoral entao,12.000000,0.000019,0.000205,-0.575594
eleitoral sobre,85.000000,0.000133,0.001191,-0.058729
eleitoral eleicoes,74.000000,0.000116,0.001053,-0.082382
eleitoral qualquer,15.000000,0.000024,0.000251,-0.113433
eleitoral messias,11.000000,0.000017,0.000189,-0.876255
eleitoral nome,10.000000,0.000016,0.000174,-0.405170
eleitoral antes,10.000000,0.000016,0.000174,-0.729969
eleitoral crime,17.000000,0.000027,0.000281,-0.110488
eleitoral abuso,130.000000,0.000204,0.001735,0.636284
eleitoral votaram,18.000000,0.000028,0.000296,0.051540
eleitoral voto,124.000000,0.000195,0.001664,0.107570
eleitoral agora,23.000000,0.000036,0.000369,-0.864644
eleitoral parte,13.000000,0.000020,0.000220,-0.520820
eleitoral apenas,20.000000,0.000031,0.000326,-0.192129
eleitoral tse,1841.000000,0.002891,0.016901,1.727064
eleitoral podera,24.000000,0.000038,0.000384,0.131429
eleitoral dia,34.000000,0.000053,0.000525,-0.564181
eleitoral crimes,20.000000,0.000031,0.000326,-0.095778
eleitoral ministro,150.000000,0.000236,0.001968,0.325847
eleitoral pode,259.000000,0.000407,0.003175,1.080933
eleitoral tornar,256.000000,0.000402,0.003143,1.377571
eleitoral inelegivel,322.000000,0.000506,0.003838,0.099475
eleitoral comunicacao,10.000000,0.000016,0.000174,-1.553861
eleitoral video,10.000000,0.000016,0.000174,-0.785102
eleitoral vivo,11.000000,0.000017,0.000189,-0.567689
eleitoral retoma,160.000000,0.000251,0.002083,2.236342
eleitoral disse,51.000000,0.000080,0.000755,0.184101
eleitoral stf,51.000000,0.000080,0.000755,0.100561
eleitoral decisao,65.000000,0.000102,0.000938,-0.042722
eleitoral pais,62.000000,0.000097,0.000899,0.169422
eleitoral hoje,56.000000,0.000088,0.000821,0.049348
eleitoral encontro,120.000000,0.000188,0.001616,1.889047
eleitoral ter,27.000000,0.000042,0.000427,-0.382187
eleitoral embaixadores,119.000000,0.000187,0.001604,0.737548
eleitoral resultado,22.000000,0.000035,0.000355,0.213651
eleitoral fim,17.000000,0.000027,0.000281,0.081616
eleitoral michelle,28.000000,0.000044,0.000441,0.397392
eleitoral sociais,12.000000,0.000019,0.000205,-0.867205
eleitoral reuniao,166.000000,0.000261,0.002151,0.866192
eleitoral porque,11.000000,0.000017,0.000189,-0.660635
eleitoral direita,27.000000,0.000042,0.000427,-0.415593
eleitoral deixar,26.000000,0.000041,0.000413,0.517281
eleitoral segundo,40.000000,0.000063,0.000608,0.448686
eleitoral ano,52.000000,0.000082,0.000769,0.526811
eleitoral fica,22.000000,0.000035,0.000355,0.181090
eleitoral federal,58.000000,0.000091,0.000847,0.021824
eleitoral partido,32.000000,0.000050,0.000497,0.143477
eleitoral democracia,70.000000,0.000110,0.001002,0.157954
eleitoral saiba,11.000000,0.000017,0.000189,-0.353702
eleitoral candidato,32.000000,0.000050,0.000497,0.560371
eleitoral noticias,34.000000,0.000053,0.000525,-0.226302
eleitoral ficar,15.000000,0.000024,0.000251,-0.491870
eleitoral analise,13.000000,0.000020,0.000220,-0.061127
eleitoral votacao,21.000000,0.000033,0.000340,-0.153684
eleitoral inelegibilidade,243.000000,0.000382,0.003004,0.571109
eleitoral quintafeira,125.000000,0.000196,0.001676,1.442938
eleitoral ministros,90.000000,0.000141,0.001253,0.243837
eleitoral votar,13.000000,0.000020,0.000220,-0.241421
eleitoral sessao,119.000000,0.000187,0.001604,1.020567
eleitoral diz,25.000000,0.000039,0.000398,-0.369238
eleitoral grande,13.000000,0.000020,0.000220,-0.764857
eleitoral uso,33.000000,0.000052,0.000511,-0.389687
eleitoral ainda,46.000000,0.000072,0.000689,-0.279316
eleitoral justica,59.000000,0.000093,0.000860,0.050083
eleitoral politico,94.000000,0.000148,0.001302,0.068356
eleitoral jairbolsonaro,10.000000,0.000016,0.000174,-0.427331
eleitoral menos,14.000000,0.000022,0.000236,0.034487
eleitoral sao,12.000000,0.000019,0.000205,-1.448434
eleitoral so,19.000000,0.000030,0.000311,-0.892275
eleitoral paulo,17.000000,0.000027,0.000281,-0.279072
eleitoral ser,81.000000,0.000127,0.001141,-0.060677
eleitoral pt,12.000000,0.000019,0.000205,-0.773218
eleitoral eleicao,15.000000,0.000024,0.000251,-0.253195
eleitoral vamos,10.000000,0.000016,0.000174,-0.709519
eleitoral momento,20.000000,0.000031,0.000326,0.106590
eleitoral republica,33.000000,0.000052,0.000511,0.277927
eleitoral vez,22.000000,0.000035,0.000355,0.151776
eleitoral cada,14.000000,0.000022,0.000236,0.016025
eleitoral tribunal,114.000000,0.000179,0.001545,-0.169714
eleitoral superior,29.000000,0.000046,0.000455,-1.237159
eleitoral marques,21.000000,0.000033,0.000340,-0.871398
eleitoral favor,47.000000,0.000074,0.000702,0.517339
eleitoral tercafeira,132.000000,0.000207,0.001758,1.834183
eleitoral caso,66.000000,0.000104,0.000951,0.429141
eleitoral partir,19.000000,0.000030,0.000311,0.005172
eleitoral alexandre,43.000000,0.000068,0.000648,-0.090795
eleitoral politicos,29.000000,0.000046,0.000455,-0.047515
eleitoral palacio,12.000000,0.000019,0.000205,-0.713300
eleitoral acao,133.000000,0.000209,0.001770,0.709814
eleitoral afirmou,46.000000,0.000072,0.000689,0.371905
eleitoral ha,26.000000,0.000041,0.000413,-0.242689
eleitoral defesa,32.000000,0.000050,0.000497,0.168018
eleitoral estado,20.000000,0.000031,0.000326,-0.468920
eleitoral foto,14.000000,0.000022,0.000236,-0.109856
eleitoral provas,34.000000,0.000053,0.000525,0.888199
eleitoral estao,13.000000,0.000020,0.000220,-0.511176
eleitoral urnas,94.000000,0.000148,0.001302,1.250246
eleitoral proprio,11.000000,0.000017,0.000189,-0.175127
eleitoral dessa,10.000000,0.000016,0.000174,-0.301985
eleitoral sendo,13.000000,0.000020,0.000220,-0.591219
eleitoral via,15.000000,0.000024,0.000251,-0.391065
eleitoral direitos,29.000000,0.000046,0.000455,0.125459
eleitoral oito,121.000000,0.000190,0.001628,0.526800
eleitoral anos,95.000000,0.000149,0.001314,-0.427187
eleitoral deve,47.000000,0.000074,0.000702,0.643402
eleitoral corte,27.000000,0.000042,0.000427,-0.376865
eleitoral quatro,13.000000,0.000020,0.000220,-0.335807
eleitoral votos,120.000000,0.000188,0.001616,0.606314
eleitoral tres,23.000000,0.000036,0.000369,0.159146
eleitoral sido,16.000000,0.000025,0.000266,0.143477
eleitoral junho,11.000000,0.000017,0.000189,-0.493581
eleitoral pois,23.000000,0.000036,0.000369,0.585163
eleitoral proximos,29.000000,0.000046,0.000455,0.526010
eleitoral leia,32.000000,0.000050,0.000497,0.295358
eleitoral alem,25.000000,0.000039,0.000398,0.089908
eleitoral historia,14.000000,0.000022,0.000236,-0.320012
eleitoral veja,22.000000,0.000035,0.000355,-0.026835
eleitoral tambem,43.000000,0.000068,0.000648,-0.243543
eleitoral fazer,24.000000,0.000038,0.000384,-0.251836
eleitoral brasileira,20.000000,0.000031,0.000326,-0.179923
eleitoral retomado,23.000000,0.000036,0.000369,0.269994
eleitoral pdt,61.000000,0.000096,0.000886,0.566684
eleitoral julho,110.000000,0.000173,0.001497,1.296781
eleitoral passado,35.000000,0.000055,0.000539,0.504739
eleitoral tv,76.000000,0.000119,0.001078,1.432289
eleitoral sistema,67.000000,0.000105,0.000964,-0.028388
eleitoral relator,67.000000,0.000105,0.000964,0.030601
eleitoral benedito,134.000000,0.000210,0.001782,0.834365
eleitoral goncalves,135.000000,0.000212,0.001793,0.798008
eleitoral raul,49.000000,0.000077,0.000729,0.412817
eleitoral araujo,42.000000,0.000066,0.000635,0.148395
eleitoral desta,120.000000,0.000188,0.001616,1.444243
eleitoral assim,33.000000,0.000052,0.000511,0.501071
eleitoral maioria,433.000000,0.000680,0.004959,1.698505
eleitoral carlos,11.000000,0.000017,0.000189,-0.298592
eleitoral indevido,14.000000,0.000022,0.000236,-1.038967
eleitoral ministra,16.000000,0.000025,0.000266,-0.835077
eleitoral sextafeira,395.000000,0.000620,0.004581,1.925571
eleitoral judiciario,11.000000,0.000017,0.000189,-0.228182
eleitoral twitter,11.000000,0.000017,0.000189,-0.237259
eleitoral estrangeiros,28.000000,0.000044,0.000441,0.661544
eleitoral carmen,13.000000,0.000020,0.000220,-1.397567
eleitoral lucia,13.000000,0.000020,0.000220,-1.440559
eleitoral condenacao,202.000000,0.000317,0.002555,1.079462
eleitoral forma,20.000000,0.000031,0.000326,-0.470233
eleitoral sexta,13.000000,0.000020,0.000220,-0.051967
eleitoral torna,24.000000,0.000038,0.000384,0.576594
eleitoral informacoes,14.000000,0.000022,0.000236,-0.182426
eleitoral todo,10.000000,0.000016,0.000174,-0.707451
eleitoral condenar,44.000000,0.000069,0.000662,1.211167
eleitoral condenado,40.000000,0.000063,0.000608,0.222914
eleitoral supremo,56.000000,0.000088,0.000821,0.885414
eleitoral dois,11.000000,0.000017,0.000189,-0.548016
eleitoral inicio,27.000000,0.000042,0.000427,0.738970
eleitoral ficara,11.000000,0.000017,0.000189,-0.228182
eleitoral andre,10.000000,0.000016,0.000174,-0.927691
eleitoral ataques,53.000000,0.000083,0.000782,0.970662
eleitoral azevedo,10.000000,0.000016,0.000174,-0.523886
eleitoral formou,343.000000,0.000539,0.004054,2.807202
eleitoral recorrer,20.000000,0.000031,0.000326,0.406811
eleitoral votou,122.000000,0.000192,0.001640,1.481762
eleitoral tornou,111.000000,0.000174,0.001509,1.982357
eleitoral floriano,22.000000,0.000035,0.000355,-0.024975
eleitoral ramos,10.000000,0.000016,0.000174,-0.632227
eleitoral placar,46.000000,0.000072,0.000689,0.120296
porque bolsonaro,115.000000,0.000181,0.001557,0.141193
porque povo,24.000000,0.000038,0.000384,1.537541
porque brasileiro,19.000000,0.000030,0.000311,1.584471
porque fez,11.000000,0.000017,0.000189,1.041215
porque brasil,11.000000,0.000017,0.000189,-0.336259
porque todos,25.000000,0.000039,0.000398,1.568495
porque bem,24.000000,0.000038,0.000384,2.395641
porque governo,10.000000,0.000016,0.000174,0.354952
porque agora,10.000000,0.000016,0.000174,0.590328
porque tse,21.000000,0.000033,0.000340,-0.458596
porque inelegivel,11.000000,0.000017,0.000189,-0.989299
porque direita,10.000000,0.000016,0.000174,0.879037
porque democracia,15.000000,0.000024,0.000251,0.905390
porque sao,17.000000,0.000027,0.000281,1.187754
porque so,10.000000,0.000016,0.000174,0.753753
porque ser,36.000000,0.000057,0.000553,1.416275
porque ha,12.000000,0.000019,0.000205,1.272003
porque presidencia,11.000000,0.000017,0.000189,1.950396
porque sistema,12.000000,0.000019,0.000205,0.539708
direita apoio,10.000000,0.000016,0.000174,1.246761
direita presidente,21.000000,0.000033,0.000340,-0.305590
direita bolsonaro,219.000000,0.000344,0.002743,0.132432
direita povo,11.000000,0.000017,0.000189,0.104482
direita brasileiros,12.000000,0.000019,0.000205,1.189550
direita deus,10.000000,0.000016,0.000174,0.629038
direita liberdade,32.000000,0.000050,0.000497,2.220965
direita brasil,125.000000,0.000196,0.001676,1.441259
direita todos,11.000000,0.000017,0.000189,0.094614
direita julgamento,17.000000,0.000027,0.000281,-0.677391
direita vai,28.000000,0.000044,0.000441,0.939732
direita pra,14.000000,0.000022,0.000236,0.868944
direita governo,10.000000,0.000016,0.000174,-0.297948
direita jair,56.000000,0.000088,0.000821,0.239313
direita politica,21.000000,0.000033,0.000340,0.433708
direita poder,14.000000,0.000022,0.000236,-0.277329
direita pl,17.000000,0.000027,0.000281,-0.138359
direita expresidente,31.000000,0.000049,0.000483,-0.541684
direita lula,25.000000,0.000039,0.000398,0.168294
direita apos,15.000000,0.000024,0.000251,0.199792
direita eleicoes,22.000000,0.000035,0.000355,0.339577
direita messias,10.000000,0.000016,0.000174,0.663416
direita nome,12.000000,0.000019,0.000205,1.412133
direita antes,12.000000,0.000019,0.000205,1.087334
direita agora,23.000000,0.000036,0.000369,0.770337
direita tse,25.000000,0.000039,0.000398,-0.937143
direita pode,13.000000,0.000020,0.000220,-0.275964
direita inelegivel,26.000000,0.000041,0.000413,-0.781998
direita decisao,11.000000,0.000017,0.000189,-0.184232
direita pais,30.000000,0.000047,0.000469,1.078466
direita hoje,11.000000,0.000017,0.000189,0.056873
direita mundo,11.000000,0.000017,0.000189,0.862498
direita eleitoral,19.000000,0.000030,0.000311,-0.766991
direita milhoes,17.000000,0.000027,0.000281,1.043762
direita inelegibilidade,14.000000,0.000022,0.000236,-0.647914
direita grande,16.000000,0.000025,0.000266,1.077764
direita ainda,13.000000,0.000020,0.000220,0.091973
direita jairbolsonaro,31.000000,0.000049,0.000483,2.339052
direita sao,14.000000,0.000022,0.000236,0.340698
direita so,14.000000,0.000022,0.000236,0.437325
direita ser,22.000000,0.000035,0.000355,0.270898
direita eleicao,10.000000,0.000016,0.000174,0.976321
direita vamos,10.000000,0.000016,0.000174,0.925463
direita esquerda,51.000000,0.000080,0.000755,2.373760
direita estao,12.000000,0.000019,0.000205,1.043762
direita anos,11.000000,0.000017,0.000189,-0.948187
direita brasileira,56.000000,0.000088,0.000821,2.484678
direita sistema,10.000000,0.000016,0.000174,-0.295513
direita nada,10.000000,0.000016,0.000174,1.278602
direita forma,17.000000,0.000027,0.000281,1.002229
direita nunca,10.000000,0.000016,0.000174,0.882989
milhoes presidente,11.000000,0.000017,0.000189,-0.665219
milhoes bolsonaro,101.000000,0.000159,0.001388,-0.354521
milhoes brasileiros,113.000000,0.000177,0.001533,3.719029
milhoes brasil,13.000000,0.000020,0.000220,-0.535107
milhoes todos,11.000000,0.000017,0.000189,0.381611
milhoes sera,12.000000,0.000019,0.000205,0.396797
milhoes governo,14.000000,0.000022,0.000236,0.325522
milhoes jair,10.000000,0.000016,0.000174,-1.196456
milhoes pix,59.000000,0.000093,0.000860,2.314089
milhoes r,66.000000,0.000104,0.000951,2.351120
milhoes lula,18.000000,0.000028,0.000296,0.126787
milhoes votaram,24.000000,0.000038,0.000384,2.261201
milhoes agora,13.000000,0.000020,0.000220,0.486790
milhoes apenas,11.000000,0.000017,0.000189,1.132013
milhoes tse,10.000000,0.000016,0.000174,-1.566436
milhoes dias,11.000000,0.000017,0.000189,1.471262
milhoes pais,14.000000,0.000022,0.000236,0.603324
milhoes segundo,11.000000,0.000017,0.000189,1.079681
milhoes votar,14.000000,0.000022,0.000236,1.754667
milhoes pessoas,78.000000,0.000122,0.001103,3.183368
milhoes ainda,12.000000,0.000019,0.000205,0.298928
milhoes menos,13.000000,0.000020,0.000220,1.882358
milhoes mil,10.000000,0.000016,0.000174,1.294227
milhoes melhor,15.000000,0.000024,0.000251,2.006997
milhoes votos,72.000000,0.000113,0.001027,2.017468
milhoes tudo,10.000000,0.000016,0.000174,0.815294
sempre presidente,52.000000,0.000082,0.000769,1.200276
sempre bolsonaro,129.000000,0.000203,0.001723,0.202318
sempre povo,13.000000,0.000020,0.000220,0.870681
sempre brasileiros,13.000000,0.000020,0.000220,1.868737
sempre deus,23.000000,0.000036,0.000369,2.061092
